"","Hs_A375.DMSO","Hs_FemxI.DMSO","Hs_FemxV.DMSO","Hs_LOX.DMSO","Hs_MeWo.DMSO","Hs_Skmel28.DMSO","Hs_WM115.DMSO","Hs_WM1341.DMSO","Hs_WM1366.DMSO","Hs_WM1382.DMSO","Hs_WM239.DMSO","Hs_WM266.DMSO","Hs_WM35.DMSO","Hs_WM45.1.DMSO","Hs_WM793.DMSO","Hs_WM852.DMSO","Hs_WM9.DMSO","Hs_WM983.DMSO","Mm_DMSO"
"RAB3IL1",2.79429698481877,4.37938706093356,4.35262832097164,2.69513328826798,3.5333577899627,3.05080674429765,3.70563756788951,4.72854664561854,0.0477393948930725,4.87091147583592,3.30011201966037,2.79471187737978,2.90999570584788,2.68290831226977,3.38276322102924,2.04854884776218,4.26351743018906,3.31865472867988,2.2799032537625
"SLC3A2",8.57342951057343,7.40023814450558,7.55668857244026,8.34561412334267,9.91008188239975,8.60331418095391,7.74975349868047,8.22648608156676,8.55148003484385,9.74995603243792,8.19728460736095,7.4903183778619,9.05099290177861,9.1371055765517,8.37449501659737,7.07801277589132,7.28616228219927,7.94674228720381,8.51865383665517
"FRMD3",1.51628176714212,-1.95733257263404,1.10094619846819,-1.80068720780139,0.133956999980928,1.6785215028334,1.94561196391588,1.13343475602237,-1.31212042310377,2.11820624594196,2.42814019559314,1.8948273931669,3.4929588461014,1.25198068166805,2.71965372720816,3.64028130794761,2.53805393495627,1.00811024127657,2.11889181428087
"NUDT4",4.93393851735244,6.03641297819483,6.48544912083412,5.48199194339615,5.72519751584118,5.47360984234254,6.05486644670152,5.74342339461804,5.11152154773491,6.30055584305067,5.46671109208861,5.30649089852819,5.84677373175783,5.85436140391382,5.56028896174914,4.7163205107464,5.49993034599415,5.905095818501,5.78351060524201
"HAP1",-2.46188191532062,-3.02903051598809,-2.80608923770291,-3.03688714855228,-2.67251797755173,-2.46613245175511,-1.76649424175202,-2.54974450234497,-2.66821874041601,-2.04830615095684,-2.2179641052076,-2.38447416631952,-2.6189180068102,-2.51874115712957,-2.65833937764972,-0.0480505831726473,-3.03770427602587,-2.44287075753975,4.20925005010691
"SPHK1",3.24485348526929,4.36326687802955,4.4196697606221,7.3762457443587,6.90496930428962,4.71682490001261,5.04906351176321,4.53087315777423,4.04249045320717,5.77130593056645,5.17759183735868,5.57616873989192,4.8357925309894,4.18629228255828,3.06011271218217,2.23647491214993,4.30390996152931,4.4687105376305,1.48722900997643
"GJC3",-2.74307492943339,0.0566739036968024,1.22234842567853,-2.83329602124315,-0.801419957883595,-1.7214967107749,-0.508920082327162,-0.493735468221258,-2.74239202020147,0.112800579188735,-0.0661454336201496,0.972583956338577,-0.440738929156634,1.0761174373094,-1.96415121692827,-2.86017376694347,-1.79682838525971,-0.393414024978495,4.50922305564744
"GNG7",0.404713807776924,2.71231316145528,3.42095939649212,-2.55177628347949,2.69178558181588,3.17112537031463,4.46810342059216,2.16011141812643,-2.66967239763736,4.09204192365311,4.13921175380867,5.1907522508939,4.26196083110307,3.6368681417166,3.74566232159265,-2.5906343670197,3.45164822180198,2.63016744219387,3.5766789034318
"BDNF",1.60554383588471,-2.97963230968054,-3.20530515371507,3.55093353973691,-0.391060589653969,-2.59066620318552,-0.0972873942959444,-2.96653563803632,4.2052154481656,-1.35662494083016,1.81327963304039,-2.18378255516358,-1.45253049083443,-1.6608991059211,1.91860928766607,5.32605820400842,-0.988758733109446,0.512983580937259,2.84747062604045
"NUDT4B",3.78874451459334,4.63594184996135,5.17775919312264,3.60586298891926,3.59254884502077,3.63017520890886,4.65526756496801,4.44142562118997,3.64279151435697,4.60953493117721,4.27847812167245,3.88043800306686,4.40800828555882,4.22249506440835,4.42842022545792,3.43221976888792,4.00265383548002,3.93250412241361,5.78351060524201
"LRRC75B",0.429385990279864,2.48188469430234,3.40076776309782,-3.32192809488736,1.20883366313716,-0.438811599583713,0.378552113737665,-1.19860837832085,1.75851929854553,-3.32192809488736,-2.40208240735075,0.663506608344697,1.88319279054536,-3.14021251547716,0.810449247868007,1.30687598348958,0.213210457929253,-0.88954384722111,1.81457698602361
"RRS1",5.51788470038057,4.5243600995655,4.62763840385652,4.89866397015904,4.6913583828178,4.94755617755109,4.84600885753257,4.94848598824611,5.32585718105742,5.33272043964069,4.08711891972021,3.68583573269559,4.76425561744611,3.55863488008043,5.24965304702318,4.34496196221085,4.70814956570827,4.88031571459146,6.08609018202657
"NQO1",9.93711842373631,9.33134250630509,8.66076861038696,7.25372924178057,8.67694877595622,10.769424301128,10.8791569462067,11.9337375023172,8.07041618544953,8.13547996992293,11.7248417360927,10.6296451636341,10.0209101249353,8.35314145175921,11.0083186414646,10.2101809271378,9.63769493371815,10.1090475022072,2.76189538049702
"NOC4L",4.49463797774595,5.16293967275046,4.76629839103688,4.50419669235315,4.42339009716405,4.5679360684112,4.21573414531828,4.10628288341604,4.20561056172647,3.87662246888899,4.30298040430563,3.79272941384391,3.71166766921883,4.3794350912563,4.11716097449099,4.10872196748431,4.00716107508803,4.54023835571214,5.38545998983387
"IFITM1",1.87189283151587,-3.32192809488736,-3.32192809488736,-1.7691756163854,-3.32192809488736,-2.06770897436062,0.475504653705862,-2.41495002339186,5.2293919979216,-2.62331088908529,-3.32192809488736,2.81931467971752,0.545023572068873,1.78022143936627,0.270588205715039,7.79613388673531,4.62042221126385,2.29973543330548,7.10741562412926
"NOC2L",7.67757615121241,6.22369691660205,6.13876570698056,6.16862438331652,7.124046950992,7.20138152020114,5.16786876447677,6.70215633756882,7.09292308913709,6.61870796517776,5.96501194471557,5.03189691843081,6.4243613408007,5.95237519327977,6.45938177360116,7.22675316326126,7.06342546951613,7.11951264435699,6.47973910092326
"PCDH18",0.92161382830514,-0.67459220186228,0.368529288340671,-1.69504578294329,-0.0107543900711266,0.00359736530687574,1.43090920156105,-3.32192809488736,-0.318925460867837,2.00682808157059,-0.48091171537687,-3.15277610479111,-0.671565814637762,-0.689094155034361,2.63569794654293,1.81556759903552,2.35073914870372,1.4529928932656,3.23279616813788
"SLC35F1",1.7881981854414,2.62880380053135,1.5901986853273,-2.56468032403375,1.73938486025513,-0.285346604186362,2.95674896133182,1.09933402827909,-2.60844943798106,3.55071396698695,-2.13617597305724,4.1152295373472,-3.101136619753,-2.43493841547275,3.35630225033497,-3.32192809488736,3.14172108816188,0.321934141958764,3.4574108746706
"MT-ND5",9.04922098478134,9.70696871050799,10.0625887186863,10.186292725965,10.7556626183337,10.4120870728463,10.6037154626642,10.4435289877017,10.1829804259539,10.1347366458202,10.2131760441885,10.7480301369945,9.27117036532796,10.5511251299106,10.5887459634058,9.3647804074811,9.28927057207587,10.7071154601208,10.1903184950192
"LBH",0.177007056054858,2.65436710358428,3.28178332572796,-3.32192809488736,-1.41043440642329,2.79035376465457,4.44093196428701,2.0684769467247,-1.95171301385122,5.30417039677596,4.08293126169343,5.84898063299574,3.60720628821656,4.84867640296446,2.36991901224562,1.21173190638133,-1.15648240516002,0.245461877148821,6.72325177340055
"KIAA0040",3.65383704276345,-0.587155977134503,0.281239200988174,-3.19857022507446,1.57785397827802,0.899986903139054,4.9311183744024,3.20743051453793,4.57905666707482,0.341783109771034,2.95891183507489,2.70138886761709,1.69847618739138,2.37695494689114,2.24821113343551,1.52007148426575,4.10715778133156,1.8372311371401,0.809312394647109
"AQP1",1.07475978317098,0.0407328697346187,0.679548691779959,0.168611454060347,-2.89405594154027,-2.46232840820017,7.37711637553507,-2.2274032432924,-0.307557185965257,4.73527876612469,-0.797879040916965,0.720927516644514,-2.45532096974994,-3.32192809488736,1.19125525502403,-1.61363293795357,3.02535991893613,-1.72410726923914,4.5402803519265
"MAGIX",1.10678642431396,0.143979796783779,0.444877652064727,-1.02386506291909,-0.451505016574134,1.69613734523151,1.4804720753038,1.11241896844423,-0.0360444273429109,0.896067824608489,1.23192115085075,1.55334539889691,0.193141031534591,-0.717130833347706,0.568838804594624,-0.159083031032138,1.29596632082152,0.803749659388287,0.701372682109805
"SRXN1",5.45132543208907,4.86339129617029,5.11024712886294,6.01233171010546,5.19696050906832,6.21848873660015,5.97057194091817,5.88897939897831,4.46982661947174,5.28093433284778,5.99174126109377,5.13523614904856,5.74930099753835,5.1686229175135,6.20376580473259,5.82313983671182,4.80536272355374,6.22035839139971,5.60297781540981
