baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ORM2	45.93266	2.516651e-05	6.018672	4.181406e-06	0.9999967	1
OVCH2	9.314046	2.456964e-07	1.49344	1.645171e-07	0.9999999	1
PCDHAC1	10.05617	-5.176203e-06	1.992873	-2.597358e-06	0.9999979	1
PNMA5	6.468634	7.205348e-06	2.805213	2.568556e-06	0.999998	1
RXFP3	0.6414777	-1.629232e-06	6.070458	-2.68387e-07	0.9999998	1
RXFP3.1	0.6414777	-1.629232e-06	6.070458	-2.68387e-07	0.9999998	1
SAMSN1	1.658453	5.310091e-06	2.546011	2.085651e-06	0.9999983	1
SBK2	4.329275	1.184485e-06	2.31457	5.117517e-07	0.9999996	1
SELP	0.3901097	2.205926e-05	6.054808	3.643264e-06	0.9999971	1
SERPINA6	10.06557	-1.358921e-06	1.281101	-1.060744e-06	0.9999992	1
SERPINA6.1	10.06557	-1.358921e-06	1.281101	-1.060744e-06	0.9999992	1
SLC17A6	0.1322186	1.966214e-05	6.111133	3.21743e-06	0.9999974	1
SLC26A5	0.4991921	1.97583e-05	6.055354	3.262947e-06	0.9999974	1
SLC28A1	0.6003779	9.620488e-07	4.287103	2.244053e-07	0.9999998	1
SLC7A3	0.1895109	1.191957e-05	6.116214	1.948848e-06	0.9999984	1
TM4SF4	0.1322186	1.966214e-05	6.111133	3.21743e-06	0.9999974	1
TMEM132D	0.780706	-3.289206e-05	5.636738	-5.8353e-06	0.9999953	1
UBASH3A	0.1918342	1.930472e-05	6.115772	3.156546e-06	0.9999975	1
ZMAT4	49.09268	1.630466e-07	0.6886066	2.367775e-07	0.9999998	1
ZNRD1.7	0.9858447	2.43308e-05	6.044206	4.025475e-06	0.9999968	1
ART1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
ASB15	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
ASB5	0.2843594	3.529994e-05	6.086308	5.799893e-06	0.9999954	1
BCL2L10	0.4337049	2.468435e-05	6.058033	4.074648e-06	0.9999967	1
BRS3	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
CACNG3	0.3739954	2.692949e-05	6.07095	4.435795e-06	0.9999965	1
CACNG6	77.59283	-3.159126e-07	0.4249111	-7.434794e-07	0.9999994	1
CACNG6.1	77.59283	-3.159126e-07	0.4249111	-7.434794e-07	0.9999994	1
CAPN13	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
CCDC92B	0.5780754	2.036509e-05	5.977203	3.407127e-06	0.9999973	1
CDSN.1	0.8819255	1.825845e-05	6.047346	3.019251e-06	0.9999976	1
CELA1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
CILP	0.4498359	6.071415e-06	6.050136	1.003517e-06	0.9999992	1
CLDN3	2.124363	1.006516e-05	4.006193	2.512399e-06	0.999998	1
CPA5	12.51814	-5.573965e-07	1.241335	-4.490299e-07	0.9999996	1
CPNE6	0.8661194	2.367781e-05	6.038468	3.921162e-06	0.9999969	1
CYYR1	2.591911	-9.045661e-06	3.588601	-2.520665e-06	0.999998	1
DGAT2L6	2.090176	3.706638e-07	1.878767	1.97291e-07	0.9999998	1
DNAH8	9.826739	3.531911e-05	5.995996	5.890449e-06	0.9999953	1
EPB42	0.4396623	-7.609701e-06	6.052275	-1.257329e-06	0.999999	1
FAM19A1	1.850088	1.917858e-06	3.184233	6.022984e-07	0.9999995	1
FLT3	0.5655213	1.309641e-05	6.03564	2.169847e-06	0.9999983	1
FXYD2	0.4662123	1.678711e-05	6.06867	2.766192e-06	0.9999978	1
GABRA4	1.183344	5.562159e-06	3.289566	1.690849e-06	0.9999987	1
GPIHBP1	2.299736	-4.240582e-06	2.38714	-1.776428e-06	0.9999986	1
GPR183	0.2710844	2.78455e-06	6.105787	4.560509e-07	0.9999996	1
GPR27	1.178813	5.457322e-07	3.356065	1.626107e-07	0.9999999	1
GUCY2C	0.09858447	1.954537e-05	6.112609	3.19755e-06	0.9999974	1
HCAR2	86.66977	2.994129e-07	0.6710747	4.461693e-07	0.9999996	1
HEPH	0.8431171	2.854223e-05	6.044936	4.721677e-06	0.9999962	1
HIST1H4F	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
HRH3	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
IL1RL2	1.239316	2.667979e-05	6.035485	4.420488e-06	0.9999965	1
KRT19	9.632329	1.536702e-07	1.784026	8.613678e-08	0.9999999	1
KRT9	35.31249	-1.073799e-06	0.7630314	-1.407281e-06	0.9999989	1
LIPI	0.7623841	4.38851e-05	5.820113	7.540248e-06	0.999994	1
MKX	4.403651	-1.883146e-06	1.633261	-1.152997e-06	0.9999991	1
MYCN	68.02579	9.562608e-08	0.7156679	1.336179e-07	0.9999999	1
MYL2	0.6974716	-1.019803e-05	6.044014	-1.687294e-06	0.9999987	1
NKX2-1	15.35855	-7.523944e-07	0.9390201	-8.012549e-07	0.9999994	1
NPBWR1	27.40657	-2.105892e-07	0.8073664	-2.608347e-07	0.9999998	1
PAPOLB	3.116785	1.752502e-05	5.190142	3.376598e-06	0.9999973	1
PAX1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
PIWIL1	0.2424128	2.074078e-05	6.117092	3.390627e-06	0.9999973	1
PLVAP	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
PON1	0.3836684	2.452717e-05	6.089944	4.027487e-06	0.9999968	1
PPP1R1A	0.5685669	-9.35983e-06	6.04719	-1.547798e-06	0.9999988	1
REG3G	0.1918342	1.930472e-05	6.115772	3.156546e-06	0.9999975	1
RGS7BP	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
RPRM	3.227415	-1.505009e-06	2.00719	-7.498089e-07	0.9999994	1
S100Z	11.9119	-8.603633e-07	0.953351	-9.024622e-07	0.9999993	1
SCTR	0.3805468	4.219128e-05	6.068324	6.952707e-06	0.9999945	1
SLC24A3	25.43972	-1.15763e-06	0.8693602	-1.331588e-06	0.9999989	1
SLC25A2	0.4198753	2.839237e-05	6.079638	4.670075e-06	0.9999963	1
SLC2A7	0.2915252	2.236931e-05	6.061914	3.690139e-06	0.9999971	1
SPACA4	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
SPAG6.1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
SPO11	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
SUSD4	5.535438	5.129016e-07	1.562922	3.281685e-07	0.9999997	1
SYNDIG1L	0.6996469	3.230186e-05	5.656045	5.711033e-06	0.9999954	1
TECTB	1.863383	1.20611e-05	4.026339	2.995551e-06	0.9999976	1
TRDC	2.5249	1.525394e-06	2.781975	5.483134e-07	0.9999996	1
TRIM55	320.5397	-3.582187e-08	0.6421029	-5.578837e-08	1	1
TRIM60	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
UBE2QL1	5.096657	-3.939427e-06	1.8525	-2.126546e-06	0.9999983	1
XCL1	4.648303	-1.93264e-05	2.576604	-7.500724e-06	0.999994	1
ABCG8	0.2876567	2.622602e-05	6.097648	4.301006e-06	0.9999966	1
ACKR1	39.91966	-5.058581e-07	0.9333932	-5.41956e-07	0.9999996	1
ACSM5	1.492349	-5.439909e-06	3.036501	-1.791506e-06	0.9999986	1
ARL14EPL	50.25465	-7.520192e-07	0.7412999	-1.01446e-06	0.9999992	1
CALCB	1.25468	2.156344e-05	4.729746	4.559111e-06	0.9999964	1
CCL24	3.12771	1.261722e-05	3.649536	3.457213e-06	0.9999972	1
CD40LG	0.6102433	2.93704e-05	6.015133	4.882752e-06	0.9999961	1
CDSN.2	1.619665	4.524809e-05	5.969225	7.580228e-06	0.999994	1
CFAP126	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
CHST8	0.7673368	2.484736e-05	6.060431	4.099932e-06	0.9999967	1
CTNNA3	3.741757	-6.989741e-07	1.921825	-3.637033e-07	0.9999997	1
DSC1	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
ERICH6B	0.5208954	3.815434e-05	6.069632	6.286105e-06	0.999995	1
FAM189A1.1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
FBP1	1.353919	-2.157396e-05	4.625465	-4.664171e-06	0.9999963	1
FEZF2	0.4237439	1.839703e-05	6.053214	3.039217e-06	0.9999976	1
FPR3	6.359387	2.713306e-06	2.50703	1.082279e-06	0.9999991	1
HIST1H1A	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
HS3ST4	1.777483	1.174253e-05	4.085186	2.874417e-06	0.9999977	1
HSPA1A.4	33.58139	-6.658132e-05	5.945528	-1.119856e-05	0.9999911	1
IL10RA	4.861309	-1.14153e-06	2.149023	-5.311853e-07	0.9999996	1
INSRR	0.3785832	1.974295e-05	6.078111	3.248204e-06	0.9999974	1
KCNA1	0.2838672	1.662801e-05	6.0673	2.740594e-06	0.9999978	1
KRT5	4.246607	-5.754879e-06	2.247791	-2.560238e-06	0.999998	1
KRT78	0.4204299	4.7151e-06	6.05854	7.782568e-07	0.9999994	1
LGALS2	1.5898	5.509187e-06	2.519097	2.186969e-06	0.9999983	1
LRMP	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
LYPD4	0.2843594	3.529994e-05	6.086308	5.799893e-06	0.9999954	1
MAGEA5	2.757473	-6.125136e-07	1.594229	-3.842068e-07	0.9999997	1
MEOX2	787.2529	-0.00013372	6.02399	-2.21979e-05	0.9999823	1
MS4A12	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
MUC2	0.7538497	-6.10993e-06	5.434273	-1.124332e-06	0.9999991	1
NXF2	4.095492	-8.224801e-05	5.951929	-1.381871e-05	0.999989	1
OTOR	0.2843594	3.529994e-05	6.086308	5.799893e-06	0.9999954	1
PAH	0.61605	3.222778e-05	6.0396	5.33608e-06	0.9999957	1
PAMR1	3.5844	-8.08427e-07	1.587318	-5.093036e-07	0.9999996	1
PCDHA12	18.00157	-2.472252e-06	1.163801	-2.124291e-06	0.9999983	1
PDC	0.6650819	3.961748e-05	6.05628	6.541553e-06	0.9999948	1
PSORS1C2.5	0.3554796	5.927962e-06	6.08458	9.7426e-07	0.9999992	1
RHO	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
RNF225	0.1887126	3.534395e-05	6.091148	5.80251e-06	0.9999954	1
RNF39.7	0.1918342	1.930472e-05	6.115772	3.156546e-06	0.9999975	1
SLC7A13	0.8669177	1.160757e-05	5.187591	2.237564e-06	0.9999982	1
SMCO2	2.811941	7.646165e-07	2.729167	2.801648e-07	0.9999998	1
SMLR1	0.3240528	1.638015e-05	6.095231	2.687372e-06	0.9999979	1
SNAP91	3.210804	-1.661681e-06	2.263096	-7.342513e-07	0.9999994	1
SOWAHB	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
SPINK2	1.902545	4.020924e-06	3.235225	1.242858e-06	0.999999	1
SPTSSB	4.179631	2.868714e-06	2.042064	1.404811e-06	0.9999989	1
TBX5	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
TCEAL5	1.79181	-7.004223e-06	3.036119	-2.306966e-06	0.9999982	1
TCF15	7.327719	-4.90469e-06	1.950011	-2.515212e-06	0.999998	1
TINAG	1.0366	9.882311e-06	3.589821	2.75287e-06	0.9999978	1
TMEM210	1.033181	-3.908438e-08	3.64942	-1.070975e-08	1	1
TNF	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TNF.1	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TNF.2	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TNF.3	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TNF.4	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TNF.5	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TNF.6	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TTC29	3.243327	-1.34839e-06	1.62137	-8.316363e-07	0.9999993	1
UGT3A2	3.405125	-9.948553e-07	1.84271	-5.398871e-07	0.9999996	1
UTS2	0.5382467	-1.212013e-05	6.044573	-2.005126e-06	0.9999984	1
VAT1L	629.1431	-1.604301e-07	0.2736111	-5.863437e-07	0.9999995	1
WDR49	0.1971689	1.777924e-05	6.097831	2.915667e-06	0.9999977	1
WFDC13	0.5009732	2.446563e-05	6.057153	4.039131e-06	0.9999968	1
AMBN	0.09858447	1.954537e-05	6.112609	3.19755e-06	0.9999974	1
ANKRD66	0.2876567	2.622602e-05	6.097648	4.301006e-06	0.9999966	1
ARL14	10.43925	-9.931769e-07	1.121328	-8.857147e-07	0.9999993	1
ASIC2	2.06651	-1.619664e-06	2.276075	-7.116038e-07	0.9999994	1
C6	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
CCR5	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
CLEC4F	0.8051722	1.140237e-05	5.323962	2.141708e-06	0.9999983	1
CLPSL2	4.183643	-1.042448e-05	2.599403	-4.010335e-06	0.9999968	1
CNGB3	1.935778	-6.370382e-07	2.793575	-2.280369e-07	0.9999998	1
DCLK3	0.3785832	1.974295e-05	6.078111	3.248204e-06	0.9999974	1
DLK1	30.2565	2.388113e-05	6.027773	3.961851e-06	0.9999968	1
EBF2	2.383478	-1.445801e-05	3.703093	-3.904308e-06	0.9999969	1
EDN2	0.3636595	2.306103e-06	6.068257	3.800272e-07	0.9999997	1
EGFL6	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
GPRIN2	1.816259	1.381583e-06	2.988648	4.622769e-07	0.9999996	1
GUCA1A	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
GUCY2D	0.2331062	1.894272e-05	6.096597	3.107098e-06	0.9999975	1
H2AFB1	0.7948015	4.501768e-06	2.925651	1.538723e-06	0.9999988	1
H2AFB1.1	0.7948015	4.501768e-06	2.925651	1.538723e-06	0.9999988	1
HMGCS2	0.1929408	2.347105e-05	6.076148	3.862818e-06	0.9999969	1
HORMAD1	35.38813	-2.128984e-07	0.9500574	-2.2409e-07	0.9999998	1
KDF1	0.3218454	5.207601e-06	6.072441	8.575795e-07	0.9999993	1
KISS1	162.6813	-2.258946e-07	0.371283	-6.084161e-07	0.9999995	1
KRT6B	15.17975	-1.260545e-06	1.061766	-1.187216e-06	0.9999991	1
KRTAP7-1	0.2381846	2.736293e-05	6.095918	4.48873e-06	0.9999964	1
LBHD2	0.3901097	2.205926e-05	6.054808	3.643264e-06	0.9999971	1
LEFTY2	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
MSMP	9.793436	1.946033e-06	1.602793	1.214152e-06	0.999999	1
MYH2	8.102709	-8.053972e-05	5.979835	-1.346855e-05	0.9999893	1
MYOCD	0.4809544	-6.618232e-06	6.051328	-1.093683e-06	0.9999991	1
NHLH2	1.08299	-2.683684e-09	3.432711	-7.817972e-10	1	1
NLRP5	78.66277	1.662185e-05	6.018132	2.761962e-06	0.9999978	1
PABPN1L	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
PNLIPRP2	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
PRSS3	1.672038	4.03685e-06	2.99281	1.34885e-06	0.9999989	1
PRSS51	0.2274891	3.945162e-06	6.097288	6.470355e-07	0.9999995	1
RGS22	0.1918342	1.930472e-05	6.115772	3.156546e-06	0.9999975	1
RXFP1	0.2347548	1.909421e-05	6.092373	3.134117e-06	0.9999975	1
RXFP2	2.23676	-3.306028e-06	1.98185	-1.668152e-06	0.9999987	1
SLC27A2	8.69778	-3.329006e-08	1.899218	-1.752829e-08	1	1
SOHLH1	0.5791819	3.567579e-05	6.033175	5.91327e-06	0.9999953	1
SULT1E1	0.7935125	8.31711e-06	3.789074	2.195024e-06	0.9999982	1
TBX10	18.72602	-1.638755e-06	1.000643	-1.637702e-06	0.9999987	1
TNF.7	2.164529	2.661204e-06	2.420113	1.09962e-06	0.9999991	1
TREM1	1.053338	1.701114e-05	4.885098	3.482253e-06	0.9999972	1
TRIM43B	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
TRPC5OS	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
TTC24	0.7076943	1.692754e-05	5.549982	3.050017e-06	0.9999976	1
UBL4B	0.1971689	1.777924e-05	6.097831	2.915667e-06	0.9999977	1
WDFY4	0.286008	2.729436e-05	6.097299	4.476467e-06	0.9999964	1
ACTC1	0.484466	2.258349e-05	6.047777	3.73418e-06	0.999997	1
BPIFA2	2.052345	-2.833269e-06	2.397685	-1.181669e-06	0.9999991	1
CD3E	0.1818529	1.247681e-05	6.097243	2.046303e-06	0.9999984	1
CEACAM20	0.6689504	2.568846e-05	6.042081	4.251591e-06	0.9999966	1
CLEC5A	1.235218	1.083965e-05	4.71419	2.299367e-06	0.9999982	1
DPT	0.4268972	3.864966e-05	6.071704	6.365538e-06	0.9999949	1
ECE2.1	0.276047	2.085785e-05	6.115419	3.410698e-06	0.9999973	1
FAM83B	14.3082	-9.98933e-07	0.9128352	-1.094319e-06	0.9999991	1
FOXE3	0.3890031	1.48256e-05	6.082098	2.43758e-06	0.9999981	1
HS6ST3	159.2445	-2.034481e-07	0.4460338	-4.561271e-07	0.9999996	1
IGHV1-46.1	1.780614	-5.882035e-07	2.692363	-2.184711e-07	0.9999998	1
JCHAIN	0.276047	2.085785e-05	6.115419	3.410698e-06	0.9999973	1
KCNK1	53.83614	-1.978006e-06	0.9686803	-2.041959e-06	0.9999984	1
KCNQ1.1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
KISS1.1	162.6813	-2.258946e-07	0.371283	-6.084161e-07	0.9999995	1
KRT13	0.6953965	6.243712e-06	5.838553	1.069394e-06	0.9999991	1
KRTAP5-4	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
KRTAP5-4.1	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
LRRC10B	3.286596	3.139847e-06	2.264704	1.386427e-06	0.9999989	1
MEI4	0.2743983	2.352878e-05	6.076174	3.872302e-06	0.9999969	1
NKX2-6	27.89571	3.42594e-05	5.996059	5.713653e-06	0.9999954	1
NLRP2.3	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NLRP2.4	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NLRP2.5	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NLRP2.6	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NLRP2.7	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NLRP2.8	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NLRP2.9	3.085674	-1.549554e-05	5.226247	-2.964945e-06	0.9999976	1
NTF3	45.24856	2.276065e-05	6.02752	3.776121e-06	0.999997	1
NWD2	0.613338	1.745247e-05	6.061365	2.879298e-06	0.9999977	1
OTOG	0.0943563	2.534506e-05	6.115408	4.144459e-06	0.9999967	1
OXGR1	6.440923	-2.209174e-06	1.471613	-1.501192e-06	0.9999988	1
PITX3	0.2424128	2.074078e-05	6.117092	3.390627e-06	0.9999973	1
PLPPR1	0.276047	2.085785e-05	6.115419	3.410698e-06	0.9999973	1
PLPPR1.1	0.276047	2.085785e-05	6.115419	3.410698e-06	0.9999973	1
POM121L2	0.2347548	1.909421e-05	6.092373	3.134117e-06	0.9999975	1
POTEG	8.196192	-3.15093e-06	1.533763	-2.054378e-06	0.9999984	1
RBFOX1	0.5715239	9.807415e-06	4.171029	2.351318e-06	0.9999981	1
RPL10L	0.6364853	-1.087899e-05	6.05304	-1.797277e-06	0.9999986	1
RSPO4	3.096268	-1.554569e-06	1.678789	-9.260064e-07	0.9999993	1
SFRP2	0.7346173	-1.618136e-06	3.803334	-4.254519e-07	0.9999997	1
SHISA3	7.090286	-9.807579e-06	2.183392	-4.491901e-06	0.9999964	1
SLC13A2	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
SLC17A4	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
SPRR3	0.1322186	1.966214e-05	6.111133	3.21743e-06	0.9999974	1
SSX9	3.900248	-3.892755e-06	2.139255	-1.819678e-06	0.9999985	1
TACSTD2	0.3787157	2.795756e-05	6.083643	4.595529e-06	0.9999963	1
TDH	0.1887126	3.534395e-05	6.091148	5.80251e-06	0.9999954	1
TLX1	10.04949	2.061714e-07	1.693566	1.21738e-07	0.9999999	1
TNXA.1	1.604057	3.769914e-05	6.035616	6.246113e-06	0.999995	1
TNXA.2	1.604057	3.769914e-05	6.035616	6.246113e-06	0.999995	1
WSCD2	0.4281877	2.817003e-05	6.080835	4.632593e-06	0.9999963	1
AADACL3	0.2407642	2.719425e-05	6.109179	4.451375e-06	0.9999964	1
ABCC8	0.6022828	-2.36995e-06	4.066303	-5.828266e-07	0.9999995	1
ADAMTS19	6.065572	-7.311865e-07	1.410242	-5.184828e-07	0.9999996	1
ADAMTS8	0.8977244	-8.000308e-06	5.129229	-1.559749e-06	0.9999988	1
ALB	1.14587	2.728169e-05	5.114948	5.333719e-06	0.9999957	1
ASCL3	0.3393486	3.927819e-05	6.070286	6.470567e-06	0.9999948	1
CARD11	60.10592	-5.884712e-07	0.5487563	-1.072373e-06	0.9999991	1
CAV3	0.7544438	1.369917e-06	3.113632	4.399739e-07	0.9999996	1
CCL26	22.98191	-6.321512e-07	1.000665	-6.317313e-07	0.9999995	1
CCR2	0.5788223	2.323254e-05	6.04405	3.843871e-06	0.9999969	1
CD300C	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
CH25H	6.605251	2.145189e-05	6.023364	3.561446e-06	0.9999972	1
CIB3	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
CNBD1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
COL6A5	0.4184091	2.238425e-05	6.083959	3.679224e-06	0.9999971	1
CPA3	81.5465	-8.625459e-08	0.7397368	-1.166017e-07	0.9999999	1
CSF2RB	14.78745	2.279138e-05	6.027881	3.780993e-06	0.999997	1
FRMD7	2.238482	-8.986535e-06	3.190323	-2.81681e-06	0.9999978	1
GAL3ST2.1	1.843508	2.229919e-05	6.032765	3.696346e-06	0.9999971	1
GCM2	0.2198311	7.599709e-07	6.076167	1.250741e-07	0.9999999	1
GPHA2	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
GPHA2.1	0.1421797	2.530333e-05	6.116944	4.136596e-06	0.9999967	1
GPRC6A	1.349295	-1.778868e-06	2.848264	-6.245448e-07	0.9999995	1
GSC	5.753208	-1.012504e-05	2.640966	-3.833841e-06	0.9999969	1
HRASLS5	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
IFNB1	0.7417374	9.295906e-06	3.812132	2.438506e-06	0.9999981	1
IL17C	0.1322186	1.966214e-05	6.111133	3.21743e-06	0.9999974	1
INA	171.7282	8.122553e-08	0.3466944	2.342857e-07	0.9999998	1
KCND2	1.861801	-4.985903e-07	1.885339	-2.644566e-07	0.9999998	1
KCTD8	4.790363	-4.331734e-06	2.091889	-2.070729e-06	0.9999983	1
KRT6A	0.5455124	-1.742515e-06	6.047368	-2.881444e-07	0.9999998	1
LAMP5	0.276047	2.085785e-05	6.115419	3.410698e-06	0.9999973	1
LINGO4	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
LRRTM3	2.874906	-1.036007e-06	2.874103	-3.604629e-07	0.9999997	1
MCHR1	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
MEPE	0.6777664	3.369083e-05	5.817878	5.790914e-06	0.9999954	1
MSMB	0.3107576	-3.1402e-06	6.062422	-5.179778e-07	0.9999996	1
MYBPC3	0.1289047	5.181012e-06	6.116578	8.470442e-07	0.9999993	1
NKX2-3	0.1818529	1.247681e-05	6.097243	2.046303e-06	0.9999984	1
PANX3	4.494385	-2.679873e-06	1.907154	-1.405168e-06	0.9999989	1
PEG3	2.175641	-3.519048e-06	2.287062	-1.538676e-06	0.9999988	1
RSPO2	0.2827607	1.598605e-05	6.112134	2.615461e-06	0.9999979	1
RTL3	20.8328	-6.747424e-07	0.8245881	-8.182782e-07	0.9999993	1
SLC10A2	0.1852828	1.898496e-05	6.095216	3.114732e-06	0.9999975	1
SLFN14	0.286008	2.729436e-05	6.097299	4.476467e-06	0.9999964	1
SPEM1	0.5554937	3.548444e-07	4.207612	8.433391e-08	0.9999999	1
SPEM2	0.6695512	-2.794577e-06	4.116815	-6.788202e-07	0.9999995	1
SPINK4	2.144212	2.540441e-06	3.944019	6.44125e-07	0.9999995	1
STMN2	3.213772	-7.520975e-06	2.617844	-2.872965e-06	0.9999977	1
SVOPL	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
TAC1	560.4801	-2.464388e-07	0.4351631	-5.663137e-07	0.9999995	1
TEX37	0.3367691	2.522914e-05	6.068062	4.157692e-06	0.9999967	1
TH	4.098852	-1.398253e-06	1.47546	-9.47673e-07	0.9999992	1
TMEM95	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
TNFRSF13B	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
TRIM31.7	33.10681	2.429038e-05	6.027504	4.029923e-06	0.9999968	1
UBTFL1	0.09092647	1.679174e-05	6.111481	2.747574e-06	0.9999978	1
WNT1	0.1895109	1.191957e-05	6.116214	1.948848e-06	0.9999984	1
ZC2HC1B	0.8960987	8.835376e-06	5.188623	1.702836e-06	0.9999986	1
ABCC12	0.4926105	-1.026035e-05	6.051055	-1.69563e-06	0.9999986	1
ASB12	0.7819028	1.356353e-05	5.366916	2.527248e-06	0.999998	1
BRINP1	0.2274891	3.945162e-06	6.097288	6.470355e-07	0.9999995	1
CAPSL	10.46377	-1.321183e-06	1.287396	-1.026245e-06	0.9999992	1
CD3D	0.5753925	1.531915e-05	5.922137	2.58676e-06	0.9999979	1
CDH16	0.3858815	2.329341e-05	6.052268	3.848708e-06	0.9999969	1
CLEC12A	22.33584	2.386538e-05	6.027833	3.959197e-06	0.9999968	1
CLEC1B	1.015029	1.315124e-05	4.956889	2.653125e-06	0.9999979	1
CLPS	0.8263762	-1.061943e-05	6.041801	-1.75766e-06	0.9999986	1
CRABP1	2.278596	-5.64351e-06	4.082296	-1.382435e-06	0.9999989	1
CRIP3	2.060273	-1.131379e-06	2.087862	-5.418842e-07	0.9999996	1
CRYGC	1.208794	-7.032721e-06	3.379862	-2.080771e-06	0.9999983	1
CTRB1	0.1918342	1.930472e-05	6.115772	3.156546e-06	0.9999975	1
CYP26C1	0.5060216	6.064522e-07	4.381793	1.384028e-07	0.9999999	1
F13A1	33.49558	2.633359e-05	6.027638	4.368807e-06	0.9999965	1
FCAMR	0.2861905	4.02161e-05	6.111755	6.580123e-06	0.9999947	1
GHRHR	0.7537338	-1.684199e-05	5.440788	-3.095505e-06	0.9999975	1
GJD2	0.3291111	2.098154e-05	6.067126	3.458234e-06	0.9999972	1
GOT1L1	0.1438284	2.545404e-05	6.112256	4.164426e-06	0.9999967	1
IL1RAPL2	0.7675349	2.443155e-05	6.039936	4.045001e-06	0.9999968	1
IL1RN	0.1918342	1.930472e-05	6.115772	3.156546e-06	0.9999975	1
KRT4	0.7161833	3.542685e-06	5.56303	6.368265e-07	0.9999995	1
KRT83	0.4396623	-7.609701e-06	6.052275	-1.257329e-06	0.999999	1
KRTAP4-1	1.625198	2.551506e-05	6.033368	4.228992e-06	0.9999966	1
