"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT","Mm_WNT_G007LK"
"RPS2",12.9996488397632,12.4337829435793,12.2448388607874,13.3391839162311,11.847346652404,11.8161780127173,11.5054048220649,11.2858023167508,12.4369763629999,11.2146342574663,11.8187214581889,12.1960796088992,11.9140004519174,12.4905710098594,11.8679150670248,12.1934756703504,12.0503946401973,11.2745445072314,10.7810954219994,10.8292432590134,10.8348802814462
"ARHGDIA",9.06797493621204,8.73003579732334,8.64276036841107,7.98440997954698,8.14970140648864,8.75470032568735,8.51975848523088,8.76651579052479,8.48026652015697,9.4750224883938,8.8802155541289,8.95927712935434,8.11896712388085,8.14010823405381,8.84387469272416,8.1693649866033,8.28600564580086,8.43395167825455,9.50368733092329,9.5448587970037,9.51400798536856
"SOD1",8.7055174859137,8.98688929662637,8.84685989264354,8.11220862034455,9.03336222680667,8.51158212811812,8.79963999735829,8.5312505483014,8.08317262153211,8.77892670700433,8.7621950548257,8.81853898244945,8.93568713106185,9.20887284792826,8.95331400635398,8.16456434514748,8.32280384930069,8.42249497357836,9.40508384743503,9.29066729086992,9.36834002212023
"APP",7.89411708942249,8.55936551240913,7.6884857620756,8.77871930194095,9.22277488838892,9.04805789413169,9.3630292736552,9.35154690192114,8.59606376869972,8.8007462021891,8.78208492064259,9.37317650919508,9.39797337668737,9.5078317659924,9.10992103421846,9.03561582922848,9.03494207733298,8.90641694418161,7.16912641132986,7.08779488190883,6.83615081100772
"EMP3",8.71324562584118,9.32930391474721,8.81760169505881,8.79374123178936,8.52350899332802,9.13885493847816,8.45671175700312,9.31597691457479,8.62223592238151,7.45768622009571,8.2630904471744,8.73214215040603,8.41964602031388,8.53226253234879,8.65810834968727,7.99351293338418,8.02600971758549,9.05151963053982,8.23471457377008,8.33633514270456,8.29590046394441
"RPS11",12.0165932270362,11.3240009916829,11.4611108713614,11.8489471851171,11.6642440237299,11.5057866149661,10.8961623138563,10.5502822752985,11.5912480658083,10.4186913278778,10.5961185758433,11.9191270658414,11.2918842469194,11.3850847250404,11.0160796486619,11.354847723604,11.3134798115079,11.0382683496306,10.8515578826457,10.9498227542973,11.0169741758851
"SH3BGRL3",9.36964294521587,7.15215423144645,7.25950884556215,9.60171921519849,8.64731075843603,8.17879375283911,9.19312018457488,7.65927099844507,8.81102293421397,7.25222073484451,8.82112410096837,8.02253364738757,7.78487289495047,7.63464487285614,9.27189230174427,7.49687642977787,9.32020475639865,9.03759952677131,6.9369428790799,6.95759988512383,6.85513346777383
"RPL11",12.4526320614646,12.2263564804418,11.900609737588,11.8290969583736,11.8037429315508,12.0580054507201,10.7593230999232,11.8412455952965,11.7067719704802,12.0039814475935,11.2632049389006,11.7601311094166,11.4125170585734,11.5105520119463,10.7623230217728,12.0626195199233,11.2315362381301,11.1986868242825,10.2847776802175,10.3317866347884,10.3245612826168
"SERBP1",9.63477026500079,9.5167668787004,9.07168135903465,9.24637859788007,8.89855565602452,8.87055293327568,8.36498341269801,9.18249056549504,9.15190466035525,8.35334831102928,8.9506274692864,8.69114045783128,8.38028193675369,8.49725031534862,8.14025638427318,8.94502942717883,8.86424927142784,8.72437702400501,9.88882184044403,10.0032596819127,9.8155261332283
"RPS8",11.3181692482806,11.5146485228404,11.3089816854105,11.6233833376526,10.7897859353947,10.7324260373155,10.3604620363019,10.7839680014484,10.651072956437,10.7027404749372,10.4908718236206,11.5426506079754,10.7999739837784,10.7531269638154,10.4405087531552,11.1555101437474,10.5970956193645,10.4423438085169,10.8651299195501,10.933516917171,11.0273242417479
"PSMA5",9.07085669315443,8.89630146229779,8.59443620454372,8.65787002084206,8.41801066280701,9.05694133955795,9.02016091184917,8.66424781885269,8.58279491986931,7.39401343029894,8.72481571501735,8.68279310351296,7.6074432009344,7.81927526098817,7.71981235355941,8.83850198520276,8.04626125679153,8.74483032059084,7.59124534741989,7.74979385267586,7.84397508756152
"SDHC",8.72176227219925,8.91138662401045,8.84548871797646,7.44327454293267,7.93117771385343,8.25277363612571,8.6915049452037,8.59057837533832,8.09476402320693,8.68182815599547,8.59501663464638,8.30265370435294,8.61703287789473,8.51737258765125,8.68406028298095,8.0743111123871,9.14049043185355,8.35463890650938,7.40683968494648,7.30112995803077,7.49492010818098
"HDGF",9.60844705229836,8.65829867465136,8.33568024346427,9.11043688396709,8.28133307937571,8.11603253442938,7.5627516797297,8.07943861918394,8.95126968427438,7.92631082374143,7.58348834215091,7.3086514108877,8.08898661936643,8.10007220975656,8.54502806998727,8.82133339703307,9.13435499333045,8.62751752743693,8.79573560524216,8.87241634167527,8.74940177047065
"SRP9",8.68985878986449,8.58496528811756,8.28458286430957,8.00966277650195,8.03378904173805,7.95449407575137,8.58461686563533,8.41554493572053,8.50482508552254,8.73315338563358,8.69494118065705,8.70941343325624,8.36187628064126,8.06390722098577,8.60987678278867,8.91844661629185,9.12033440181468,8.50738784809893,6.50282667425159,6.57292447223764,6.73203656002287
"GUK1",8.58563977384178,8.41637442756175,8.31759455787847,7.6817630200036,7.93513485733428,7.86461109831939,8.17023306686078,8.45122963925031,7.83539978641101,8.51324175352289,8.32350906676339,8.60225566915008,7.91651227182932,8.30993490544419,8.48020059165869,8.17853214269885,8.30115891692355,8.29860336859684,6.11171479285121,6.14286692326535,6.24712750433524
"PARP1",8.15268331868083,8.68348907872546,8.17814997630452,6.44591354193769,8.30927631134338,7.65923313190679,7.41819858168853,7.00412797647369,7.58880508711274,8.11031984820256,8.10248568544467,7.60843444388903,8.21442059816959,8.71902222307097,7.21583467901005,7.97723168686519,8.31709580592823,8.16856829845804,6.42378476481491,6.51731568649735,6.33304679715438
"PDIA6",7.94048099550264,7.99529553631167,8.13089736660979,7.86662688020664,8.26714309167358,8.86858143570193,8.51496844023776,8.22280253267041,7.4821937409557,8.92756276413701,8.8885112847269,9.77151096676135,8.37203820773883,8.79020515693735,8.65493356715683,8.26663049301453,9.01048773078129,8.60170100702486,7.92569017529717,8.23487909666393,8.10837119184026
"RPS27A",11.7630700855107,11.386153265197,11.340065849406,12.2578947203481,10.8307892041212,10.8272787521368,9.81999570102271,10.8501204209718,11.361721731962,11.4097199120181,10.6550368715611,10.9691786761103,10.9161445420446,10.9183064525165,10.6021804000569,10.8089707160196,10.778569192565,10.7217912373413,11.0663501938043,11.1038717855276,11.3161459552946
"RPL32",11.9932868009274,10.7664096947975,10.7789040341743,11.4932848984738,10.8419324329742,10.7208596764051,10.8618820510519,10.6395900524053,11.3727598091447,10.8362226936237,10.6369126976686,11.5568023390599,10.9755448140918,10.9051725091786,10.5538113949562,11.5625309903851,10.3292524397431,10.3124970529392,12.1866192469446,12.2329487592413,12.4038133412069
"RPS3A",11.6909632751892,11.1786261100842,11.2749484778506,12.2945837886477,11.1135209678724,10.8427145657681,10.6247831071923,11.1143034870938,11.6155417924837,11.2632758897851,10.5802014881837,11.6526581700128,10.8972339060524,11.3852504173287,10.7987834060646,11.1645465396522,11.0654713520269,10.6740493139899,11.3330875899239,11.4137252189522,11.4775404003989
"RPL37",12.0247788610082,11.6779622719133,11.9817899535766,12.248367175202,11.060074038182,11.0225046864527,10.4673077207526,11.4655478884267,11.9318114900461,11.6816870747826,10.7622605875706,11.5627161526245,11.3216436472534,11.1372589101511,10.9251678409499,11.9126288101549,11.6958051026881,10.7585173992957,10.3415487259015,10.3529146484686,10.3954380081543
"BTF3",11.2668549840472,10.17034942347,9.98973621808891,11.1207642021531,9.7556209072793,9.7873384422302,9.04965559413475,10.0370161312429,11.2818455131872,10.6119822502801,9.79000654264867,9.97599909086028,10.6018411644682,10.2962361632455,9.55003685075064,11.3105990925588,10.0585467801819,9.40400864383636,9.55219424303076,9.67689219302493,9.71862342265763
"MDH2",8.41127031272757,8.93827950988796,8.8172776184948,8.01242343128879,7.90463332880421,6.53581587689671,7.97717563551669,7.44650635669862,6.90887417657811,7.556640257771,8.20102033652962,8.21527226978602,7.4152197800733,8.24096506182634,8.41260803539423,7.48776075933999,8.00232089852097,7.12099013171426,9.25248532749717,9.41048783309511,9.29022018389863
"NONO",9.69148703575163,9.78245433951105,9.5038862324631,10.0959775678851,9.61551929303971,8.90639363870337,9.16726407441032,9.30853900678456,9.25784149400376,9.57871314230385,9.10637420855968,9.45852978918147,8.56972920811383,9.45185165912938,9.10955083838981,9.35098821883198,9.46649831086232,9.12558183364802,8.34352867629837,8.32121326192628,8.26183148688744
"EIF3H",9.04035115335551,7.97365424398142,8.30296680232405,9.84632827103034,8.24001648463032,8.03128584268762,7.95825543396048,8.45017016695181,8.99247982867058,8.31244005114809,7.97669430774535,7.78654452754359,9.08592411777527,9.17488472693582,8.34297773246733,9.0363118516218,8.45375459683012,8.25030339111506,8.75304892464957,8.81036811459018,8.91038750965373
"NDUFB9",8.83263421093235,8.69099520113436,8.86393927279216,9.04253406906416,8.58876655407158,8.06683824578207,7.77886411647652,8.39678476293892,7.94748493347177,8.95358418690735,7.88886695086484,8.45344490694558,9.39371758108335,9.12481746837156,7.46939719100754,8.10553723560621,7.90543856828549,8.32975927373585,8.8064191781491,8.84444676284719,9.12862251973845
"GSN",7.56509892628898,9.39053274684061,9.40154712897809,4.99705911578499,8.11507837336611,9.02903992592653,9.03661332398104,8.86933892343484,5.39446968101728,8.39387617404176,8.94630130368446,9.71606061277387,8.57407444599967,8.5703801863202,8.07947482599955,5.9600622178342,8.02876727476574,7.97450056893401,7.16838613689957,6.78925213239475,7.01725050074446
"GSTO1",7.76421259879092,9.6725906816065,9.56031985818178,8.63790540620104,9.44320125095552,9.80376380472774,7.30248653670759,9.41247460941896,7.77510605747334,8.07204208499894,9.22325495912717,8.41832918166411,9.64588278919763,9.05496241958777,7.22785492026784,6.85970504598059,7.33085006836187,8.50023767673031,7.35676893592877,7.22836790075457,7.34821451212234
"EIF3M",9.61553003701808,8.81580668290331,8.32323944928954,9.52428145125416,8.5889701161877,7.76959639117956,8.18504631482974,8.20285338671149,9.00137989414138,8.44913790544125,8.47108086063751,8.17816278354333,9.32424303251469,7.88730969040834,7.98464876811797,8.46615652750654,9.01155198343055,7.73303037615072,7.61847637859816,7.7113167842551,7.83789527904297
"RPS3",12.9087139229971,12.5005620062942,12.0760973657881,13.1682618058368,13.7734865814139,11.1355419484328,11.1968767082229,12.0527147214853,12.3077351898049,14.4020873260463,11.4114833609445,12.0719555025113,12.1509280715492,13.2437637467731,11.3392437264183,11.8887248638333,12.1720745292945,11.462454800446,10.8687109054294,10.915846701503,11.0710617916121
"FAU",10.6856065951948,10.1307997784751,9.71058770519396,10.7688687690601,10.273742274539,9.03458445859413,9.52968472044966,9.99042148241644,9.96816365685798,11.2108096089823,9.5737136700159,9.8983338420376,9.25541220751854,9.6342609184311,9.6779384364029,9.82955914912359,10.0642291889198,9.39682422637454,8.34720066801999,8.4287042427273,8.42136980172038
"ALDOA",10.7722741869478,10.7665328196232,10.5319959295268,10.45351036577,10.8131620520528,11.1706222340813,10.7321026601485,10.659069821214,10.4185763481698,11.0653241656643,11.2332287957258,10.7923347791066,10.8261502349429,11.2877714375323,10.1991294900021,11.0595401876587,10.02818526686,10.1295151576216,11.0841559902677,11.019201320815,11.1284553358139
"ITGB1",7.48253699341714,7.21353094834774,7.02608175642305,9.91949569760892,8.75076152998978,7.51900691929384,7.99930440393823,8.17494239424573,8.46058478538833,7.78530681416462,8.2968881040083,8.84800996694831,7.56457808755572,8.13235366141164,9.12138763644713,8.19039086137848,8.95118570317148,8.31719685330083,7.74474103050249,7.7936770660086,7.57440003219218
"CCT5",9.74500292785862,9.20098863264942,9.54655173616399,9.22207451092195,8.89071786176901,8.38107788211313,7.8941940105852,8.57091745569298,9.63221334062659,8.06159780576072,8.75017044553134,8.23391298431358,9.2905100906224,8.65642201634167,8.41328605966535,9.25866961580388,9.27272276331737,8.5691374531969,8.90775670474726,9.22748930929492,9.09273618660586
"UBC",9.91277790556783,10.0864625757633,9.99048190122292,10.5171464426123,10.0503905891933,9.98415367665288,10.910542100669,10.3721312719299,10.1506003716074,9.44848335113478,10.6087919587999,10.5131674943885,10.8702565801354,8.92527340532185,10.7562382041782,10.9325058127871,10.6847792861139,10.4775205537879,11.490876128001,11.1904342696853,11.3850057557144
"ATP5F1A",8.61479344685637,9.30050609029175,9.21358362324642,9.00173973259849,8.92262517983287,8.47484511571614,8.2066865313459,9.30643754978832,8.89447128614843,8.8264416553801,8.53544297345728,9.26234468056042,9.09654948243958,9.08536492852883,8.45073071328837,8.25214838747075,8.6949095064908,8.48524276938996,8.02543448048103,8.13232136986947,8.06649320187285
"ATP5MC3",8.87762470722746,9.32674933709746,9.44341886261278,8.51341132787675,9.40060383391767,9.50322905557537,8.75546344827417,9.02795861873441,8.51054255177697,9.6369239108878,9.61923258223205,9.30565891493519,9.694719056032,9.13725618704622,8.86390290414324,8.54084025359905,8.35000218368745,9.32153196376874,10.0416408375523,10.1310509118935,10.2308880688301
"ATP5PF",8.25957748110014,8.2886755946607,8.11560606662068,7.27519403827909,8.31883955400916,8.2316300059691,7.96423268233344,8.11505430191717,8.29631229064844,8.35892107424687,8.27831387738487,8.16284517318502,8.62657764930887,8.23458994309945,7.9798857307001,7.30756159903092,8.57381278532129,7.82208296110966,8.55347392566929,8.65821654520662,8.77913815050285
"RHOC",8.00631997172393,8.09157864839992,7.89059010551116,8.94473057729244,7.98992812835494,8.92584374952782,9.38823379104428,8.72303287789582,8.1349150870595,7.68044294480449,9.13492797345085,9.14244588194401,7.45025202906685,8.24482532324518,8.67786203049405,8.17237996649568,8.51260903988845,9.02302241384992,7.65254256602664,7.4447312475758,7.65140838845977
"DBI",8.69680609742589,9.10777985300106,9.86077580069593,8.76300386357541,9.72615874034653,9.6935006473249,9.22121028347173,9.73844598480967,8.32606303665508,9.96355048286406,9.76703813693658,10.3969769059327,10.2684554911475,10.0565368659767,8.99657721371284,9.24946710892207,9.18415446207786,9.89135702857754,10.0388518784333,9.67809811546234,10.1675104272301
"CCT8",8.22959151849142,8.46493955171464,8.20720084832747,8.27530511486248,8.12705792276221,8.00819854711147,7.64917639250598,7.90417865310036,8.48015117730528,7.66791901970779,8.01634360875894,7.51626131661634,8.30020997862123,8.42458265498587,7.94245119489384,7.83817850954246,8.20880881286985,7.90896774867009,8.59523337457574,8.8417138570237,8.67264539693562
"UQCRB",8.45145537833854,7.56397628650563,8.02266952121968,9.25796650699437,8.59111042707791,8.14100342520845,7.67177368335553,8.41303544809381,8.00650479092541,8.52054540132514,7.80176306803231,7.77333346751977,9.276630250544,8.7293053841817,8.29162099339573,8.1889167575569,7.61165553612673,8.17315061841674,8.70593227911627,8.81548558107689,8.97726149326658
"RPL30",11.7654360301607,10.466883634608,10.8735377147026,12.7556388376394,11.2570411768161,10.6529230181545,10.49245177709,10.8518426384692,11.3336026295262,11.2455524342898,10.3952260376103,10.7330352353985,11.5608170475995,11.4156423328867,11.1674553322071,11.5337268566008,10.7769570097026,11.0435981919359,10.7064916043118,10.6679500052161,10.799530620373
"EEF1A1",13.4338515378173,13.6130691243852,13.5581581498692,14.8291722642752,13.4766923217936,13.150979222259,12.2017190316799,13.3455247542276,13.5614545714939,12.8475736847558,12.7873554551544,13.6792878343717,13.5462580533832,13.4527216114041,12.7098110458542,14.167261586304,12.6258998263046,12.4920033722557,13.2646253466779,13.2597500545572,13.3711403582812
"MMP14",5.23790699300715,9.13122368100894,8.53632484891756,7.35050062609545,8.0789212013246,8.41933757339482,9.60600367064977,9.73834198373525,7.52743100628148,8.22546320188557,8.34349269936446,8.96415300568039,8.00921266503682,8.67476726369221,8.75426546793258,6.54895183243719,7.70150474500477,8.04934474361324,6.74685107625551,6.29589861744632,6.21123504952813
"TAGLN2",9.10791778209615,8.21652239957497,7.48842699719498,7.9513884417746,9.14328731363329,6.65945595417796,8.44728431024731,9.11763830687317,8.83092829472783,8.69037893979604,8.28616178648233,7.36108058877113,8.13652256831627,7.73840201354388,9.66730764518357,9.54050789520174,9.67877492036271,9.28063973759961,7.11556983383046,7.32872614763293,7.18254864178252
"NBL1",5.71726229276194,8.56429609801308,8.70017425454392,-0.99667096719987,9.54051282367891,9.29658875504818,7.62811032311385,8.23372480625106,4.91340498570254,9.16189620083703,9.49362446959027,9.75182526481167,9.94755654753394,9.66705753698132,5.98076840848013,7.14908331477864,5.81048575168643,8.17466788601765,-2.08475807557845,-1.4966984467439,-2.00694535492523
"ATP5MC1",8.61135662323496,8.36597086812282,8.47642510197136,9.07982595781899,7.7072547267714,8.49047884428695,8.63499068185089,8.27980863449514,8.06752165683286,8.71964678252068,9.10942822187357,8.77412277547933,8.78349650541254,9.94037409903619,8.26712909180636,8.31318065971513,7.82186393869636,8.18470771421284,7.98220015897818,8.08150236278204,8.17842717016841
"PSMD4",9.72550551011726,8.28203523233227,7.76251249433817,8.10069346965037,8.84467406372858,8.46780600282627,8.27443369049265,8.74236032987085,9.9205656426079,9.08684739095783,7.9577866515183,8.1143149528387,8.05760600257572,8.49973003784564,8.60395273618737,8.81864474640229,9.25573299456681,8.59213604196332,7.5480089937691,7.58562765803537,7.57548830050742
"PSMB4",9.85685901281055,8.94184242136725,8.51526481181789,7.89081294094787,9.18839437276491,9.76219631399879,9.83725177119579,9.49738973779266,10.234767847808,9.69244018415058,9.38036069426036,9.45025028979409,9.18663835285414,9.0327203741307,9.15915008536343,8.45258136898395,10.1821625272789,9.97683101307598,8.48916785215807,8.57335282776753,8.60982210234329
"CALM3",8.13217753015887,8.36588605292518,8.30619262134621,8.36706680015568,8.78378573776878,8.72057634012847,8.08279776545358,8.0356597328081,8.08387328999781,7.95300340105911,7.74522405072423,8.54818873518474,8.46335891581988,8.76838205392267,8.05649449128762,8.05008594325788,8.57695535608026,7.97593999011406,9.3211859208363,9.22961737698987,9.41597814912945
"S100A1",6.93876223189181,9.83496772083999,8.55132124247947,2.13648803028362,10.1152046158713,11.2364100039531,3.57440004733366,9.39995059642878,1.00473814854015,8.3383106392462,5.55062235470096,10.7693214332757,12.3365661452661,10.8792443751123,7.45615277443315,3.41767034783944,8.93941204926249,10.9961500725311,6.44847448910237,7.20729579938939,7.40877961232518
"FDPS",8.71434642617876,9.30897389288843,8.11121431477963,8.18192097754444,8.5958865920042,8.0651626428243,7.94133621023878,8.30531019406065,8.32691802078869,9.40545104949541,8.36232681211053,7.90262316172262,8.41434124316346,8.19770240356887,8.09191309481916,8.40585235636994,8.7397632723208,8.20036147044663,8.69514012915221,8.5894926262329,8.89523154930545
"LMNA",10.1980128990754,10.0349523381625,9.06756761227611,7.29234080034577,9.19852009406699,9.11764221812577,9.37050857834776,10.3116873347065,8.62883962780104,9.53389595603425,8.84470424028181,8.81246578566138,8.91381609247166,8.87427728904284,10.0515957863104,8.75056063341111,9.88846704193059,9.06297354032079,8.2874803613293,8.22304386577149,8.16825545052743
"SQSTM1",8.4849796449439,7.83476598905791,7.63501837828638,8.00487092337544,7.85218620845202,9.69769400764275,9.28139952773563,8.75698088707178,8.70171288762412,9.81272661487339,9.56469122920362,8.51558742972038,9.15870670413667,8.14614389645897,8.79808564432383,10.2821105585421,7.66394633679808,8.86333429783208,9.42186901487648,9.05216860485365,9.36738938950954
"RPL8",12.3076204938993,12.065159948507,12.372031535124,12.8869313790518,11.4137145822283,11.0090794855633,10.3596891833871,11.2459204034889,11.7754728883045,11.444829297057,10.3163461494956,11.7784425303313,11.4851139087048,12.1064235632866,10.9265536933278,11.6522299505329,11.071696490561,11.5276508116254,11.5181255888271,11.5966170587916,11.5907532169897
"MFSD12",8.06320774049514,9.75712367878782,9.52208368683093,6.1375923258467,10.5596982540916,10.7107831181642,11.0329159975115,10.8401865070867,6.25699195999039,7.88803394674528,10.3912124322726,10.8090112822239,10.1618904298681,8.32626265152465,9.70335854228608,6.19705876623623,9.23221428014005,10.3085086595084,2.92539913639671,2.70889128082793,2.8992121815387
"AP2M1",8.20451233558339,7.37954872784943,7.50498267127355,8.76475217208893,7.92514466490333,8.89685625613072,8.1728692688279,7.33612897910412,8.72961595021472,8.14088036732276,8.08911676351478,8.15807927205043,8.45760799285044,8.24161826946637,8.59188271577412,8.93851887284594,8.03731483427398,8.23375426574422,8.06977453238902,8.20348475624594,8.22049108068284
"EIF4A1",11.707818285084,11.2698007286261,11.3474487050326,11.2422270063116,11.0666726895252,10.9275093623787,10.6851791086581,11.1137278561972,10.9216019685661,10.4765078118611,11.0555145070266,10.6989513468486,10.7287799676483,11.1892229908659,10.3546947055557,10.6227885441503,11.1810586305856,10.4939219152179,9.69498521710607,9.78288971649411,9.75299454242173
"RPL26",12.5705250611467,12.225712066767,12.041164237081,12.3683288666713,11.6108667634893,11.4922125664943,10.8827554923255,11.8014275617181,11.7687523960437,11.6427230339932,11.1325808178192,12.1222191123668,11.1670515252707,12.3233434146637,11.0070538841719,11.7450142115374,11.2079193352894,10.9570268085992,10.8915978720189,10.9148266834347,11.1061365238241
"RPL29",11.6717391398701,10.6216377313158,10.7764742745508,11.4342016503246,10.7768876281907,10.4425089133358,10.4896056034098,10.2955729309092,10.8852012053239,10.4150507211028,10.1888163854217,11.1452996575189,10.718380153265,10.863254930943,10.1850103311671,11.1511365500319,10.5928432342412,9.92396422364443,10.0384939394236,10.0326564587059,10.0712351584167
"H3F3A",9.22319256296178,8.91180006026863,8.62317681517784,8.74859901840624,8.69213192625812,8.46231996835578,9.1479058440194,8.88518704616069,8.46371280811401,9.57362127954053,9.01396367693938,9.77967542592453,8.46628533109966,8.39238430543487,9.08219107836922,9.2516465245635,9.55122657698491,8.51803182055269,9.94166746865959,9.85841067177437,10.2253981345984
"S100A11",10.1645807325564,9.39994129365379,9.12202931947601,10.2939585566969,9.71511733049212,9.85358421211945,9.76640088979723,10.1442019812466,10.4388875970675,10.1598323394244,9.45177221123607,9.31863526526482,8.84630578034049,8.66164066030843,10.3991167072273,9.80216140935238,9.93757532510178,9.64110608377598,10.2798007060042,10.3789746211981,10.3032359609575
"ATP1A1",8.36380068549633,10.0372659376834,9.75647903676001,8.12582086897774,9.96594689208721,10.4211286376462,11.0698617873305,10.7650263348545,8.56405339736803,9.10748672681289,10.048842192809,10.05273470308,10.2759200541022,9.84100408687502,8.9584897336515,8.02659472115834,8.47080386529371,9.35461056547039,9.02013767053358,8.9526689716429,8.58404554200732
"KRTCAP2",8.33571905122691,7.47271682981119,7.00837240562117,8.06661227526112,8.18015243754373,7.71394485429011,7.30244172200898,7.98923126469818,7.19822169073961,8.83340464434571,7.72880656877753,7.42042955828129,7.84359836725564,8.24023624522137,8.48530802186072,7.93595873057089,8.08004849433996,8.60747313326021,8.29330530123516,8.35308750191771,8.29290658423896
"ARPC2",8.13428974989459,8.20008172408707,8.23670657721291,8.89258457645215,8.24121021768452,9.08211964840241,8.09866654557148,8.4511163670223,8.89154374990944,8.41281088801292,8.76692138117572,8.48349637825203,8.0202218879,8.17886250915965,8.16052591306198,8.3928197421347,8.20533634644556,8.4487654214262,8.29094125869302,8.30452264353233,8.27120962454095
"CCT3",9.20163575592606,8.94866173647191,8.91793794140218,8.81076468264288,9.17251686176968,8.58880298492925,8.18740662669926,8.53055428797529,8.34825718440334,9.61843117278712,8.13861041656346,7.91684220900546,8.53375079327895,7.91248358777499,8.59196418505183,8.97670294907573,8.54752536016914,8.85763919304709,8.44694099344078,8.69946681091994,8.55833119564195
"SSR2",10.1548150722404,8.41634803755846,7.91806968878504,8.86586716978086,9.01259084442531,8.44603808915925,8.6271998183223,8.8611568104514,8.51137468223182,10.0237768003952,9.05797666684953,9.40122681930577,8.69492858817188,8.26888949138353,9.33282385449973,8.95035923610085,10.9998398239136,9.1991881921998,8.08835352579846,8.31450207022721,8.15156299562578
"RPL22L1",8.93253373171313,9.19341093485858,8.92688802179747,8.19644268963357,5.47673904323837,6.10510440504018,8.84722877285739,5.51342615889938,6.70173651346139,5.80179106386534,8.87382883372168,9.20616508586952,7.64972040435761,6.60493112308973,7.61874342245984,5.55661733574862,8.66655129614445,5.11905051053215,9.01794001761972,9.05879038781956,9.27271081195694
"RPN1",7.23483346869254,7.30840043843829,7.25198242218968,7.50777653448445,7.11499297306927,8.19853595468834,8.23640922687292,7.24835936970483,7.64412494662697,8.04183974314055,8.08386032395969,8.00964979094029,8.09195834503286,7.83833857809165,8.10137597259896,7.96098859205029,7.82818380840731,8.17150315148861,8.46944526339301,8.67733436064123,8.49896905132283
"TKT",9.64331764203318,8.7555706499691,9.01689807496285,7.83600422098091,8.98068012472842,8.58764219819432,9.05982532248781,9.82442921020076,8.02307145421677,8.55299051911887,9.0904620092225,9.69571408705282,9.96686337150551,9.31438450491299,9.00171849338825,9.99537796008989,8.99065777598672,8.5047145404408,7.93863488553823,7.70003027044338,7.74325067880566
"H2AFZ",9.86009616772845,10.2911152261678,10.3488422521299,9.79314249603524,10.4291655008591,10.1117932467428,9.17270081060852,10.940586365801,10.2615900508263,9.68271433319683,10.6290044666415,10.0918735986091,9.89929563330468,10.4303554743061,9.15560346648865,8.19980946283978,9.54367779495523,10.198743579804,10.4187741743613,10.3405598433886,10.5820024834832
"ANXA5",8.82582955505039,9.60234656764293,9.57329586033728,9.07344743999271,10.3041423053024,10.6073581085874,10.4063588551497,11.0721298010368,8.99657540272459,10.3063166281804,10.5133085749042,10.7696715597442,10.0336887185465,10.5427615459119,9.79572513868454,9.08439765225572,8.81285148728893,10.0710205889213,8.83614831821315,8.98108660176475,8.86595463307034
"UQCRQ",9.41931711456719,8.85391274689666,8.70196087896939,7.82644146238766,8.26621423935334,9.27996512914036,8.34795544709601,7.97514076333754,9.46616229428199,9.57315784136574,8.58525405910978,8.50067572774227,9.59682176155111,8.93067923485257,8.78454704522941,8.95500146521694,9.18344736370616,8.60577785156545,9.24242214390465,9.28946629795441,9.48397978930754
"RPS14",11.8047949436201,11.0192570320935,11.0122097900957,11.6548157037657,10.8416098789219,11.1791654945498,9.76417892176272,10.9656952477736,12.0542200819521,11.2920638960695,10.1887178864913,10.8841183913591,10.4681406270953,11.1694494082503,10.5030020057048,11.4694412845682,10.7805159544401,10.5750369374744,10.510623893927,10.5748223250225,10.7088992613963
"PTTG1",8.5343696084365,8.3180215584673,8.12255265578297,7.87580247835851,8.25062217919365,9.1808640316262,8.22651589959655,8.57636600044219,8.30188077186821,9.39143522778215,8.43699023966304,8.99337531911933,8.20605180965434,8.79399485087548,7.67152483366268,8.45578255792175,8.12634332962372,8.20724851910258,6.53120250928548,6.48971175329139,6.58830968290995
"CTSB",7.16349660721035,8.55832548590761,9.28849883123373,8.95147148014446,8.43511597882973,10.5889063128864,10.9615891302288,9.74248790281242,7.7582515329659,7.59427628060568,10.5855036088565,10.891277502838,9.63209612064402,9.46530804146039,9.45046471548111,9.4309425137754,8.54602236401557,9.40801932119182,8.3840201685691,8.31465491341033,8.3539247065923
"COX6C",8.44577446979262,8.21944054228468,8.64064090697298,9.45773598943974,9.18234805898328,8.47922649243945,8.2935109024765,9.00776293052064,8.4241582517733,9.55976930797777,8.11465425709422,8.10332251905556,9.6718004430868,9.2998885409762,8.80728148558031,8.55481125489993,7.79998903485369,8.78282121037993,9.45394224938626,9.42402896228389,9.64586174751823
