"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"FRMD4A",5.63871509440906,5.28533587158453,5.26734357046154,3.16360648295647,5.75978095251003,6.90368861208385,5.46035692169146,2.90130494736793,3.49067747914965,3.87635918812271,5.37750996351031,7.05574556325383,6.55275921658917,5.79074684191462,6.21168321814784,3.3716048733798,5.11061948150793,6.688595185842,4.7407353985152,4.79689539187968
"RABGEF1",4.48337344321992,4.92281209635464,4.73830063425299,4.9876671929195,4.51762241609082,3.55350472929278,4.78200178967213,4.32565238616876,3.86978139072818,3.77453057516993,4.72159017737038,4.68951528136615,3.40715799197347,4.40888564521755,5.72612274338576,4.68866391367316,4.44621768618487,4.03655011480685,4.29509660182003,4.75932925196382
"TMEM171",2.72340945893961,-3.32192809488736,-3.32192809488736,-1.48322414194473,2.75073677365751,-1.04133228377323,4.56456511010376,2.48280623910961,2.37210780718008,5.82958397324616,1.42042883104784,3.75091325445888,2.1890959096076,-0.209425704843601,5.23898919761165,3.06154837522262,4.92273629307958,3.48491248138322,3.25774039250991,3.45667334399935
"NRG1",3.40528122786986,-2.9233963477558,-3.32192809488736,2.80204923850068,-2.5185269201422,1.82473156236325,0.186427600669514,-0.0376204186847379,3.42403751795941,-0.756148622502524,-3.04598251745901,0.398190543746264,-2.69029114046899,-3.32192809488736,4.03534468925233,5.85359240114571,-3.32192809488736,2.2270926376199,2.29837607735297,2.00425728543119
"RHPN1",3.5526791370174,1.59070456278065,1.17972926155824,2.27800916077156,1.55662118018648,1.91931863181178,2.25091675819881,0.161079153227804,4.30843434520337,-0.038012786653667,1.33591544352433,2.66269135073567,0.332155247934896,2.66513634158883,3.27049041104637,-1.21139301452686,1.7296050539592,1.3443964642393,1.6133780480209,1.25992247692673
"GNE",5.58927676951058,4.41257640679495,4.09595711678845,4.41188274967914,2.93157758044407,4.14242559014054,4.20896944799186,4.53835006699,2.75235125256779,3.47334238530418,4.19954109968192,4.07774900762735,3.7981493237427,3.45362438125563,5.00066444596569,5.18655773754444,4.53367193084864,3.96347016162345,4.00422278867871,4.12873444884689
"SDC3",4.55107139301057,6.97334722377063,7.0516807636269,4.06362111332631,7.29476975340708,8.57885670433748,7.96358476965543,7.0622086254008,2.4242049916894,6.65944151168198,8.85533136119412,8.89968007415882,8.37277268695319,7.31886742431153,7.32307366122401,5.6327586499752,7.32622657699835,7.61621338696508,3.1086545324611,3.64778828766247
"DACT1",-0.0144374999506494,-0.0969926025687071,-0.504386343714772,2.86818405049563,-2.40715266462033,0.515111272733316,2.69520124139768,0.145116493633865,-2.15391111650412,1.8697930543551,-0.0685910696015538,1.35162556355444,1.43698803442382,-1.46610022140263,0.826924795349935,-0.985633685477049,1.99534008267638,1.97499339515802,-0.225482823133106,-0.381673073833389
"CYB5A",5.17736155021628,6.092621854457,5.97297387583545,6.75133927178252,5.58815808274413,5.77918208351632,5.37092082078439,6.04577725919807,5.01604859830028,5.82294847129939,5.38371621324309,6.14304447520331,5.48209678017716,5.85900698106244,5.24300847070385,6.87396674987136,5.9459124447015,5.72368596180302,9.54319689365913,9.63555029627261
"PPFIBP2",-0.229066284695947,3.62144667143337,3.22793102679262,-1.3863369976239,3.50450858801293,4.53925168425398,3.97912832268544,5.02410747347195,0.315078622328671,4.49965145698261,2.82726090760415,4.19593817705846,3.82591652416987,1.09164093715986,2.61895788703604,3.6974898902808,2.74117050940858,3.75164333106707,3.43768716383683,4.23246479003545
