"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"TPI1",10.810933918328,10.1598719132341,10.1312173875057,10.0853360141029,9.63198103715503,9.99985066466092,10.2205590879036,10.1118787453018,10.8451287710912,10.0386636331435,10.578096133227,10.2739973195337,10.1569392290572,10.9712849132476,10.0418037881677,10.3376033939695,10.3938908209255,9.01582202772982,10.6840497658812,10.7121516952553
"LDHB",10.9466233453405,10.8903162633425,10.8560983595827,10.9201957892393,9.57014687723602,10.2582432601186,10.0253245058458,11.2413156576502,11.4741261810487,10.4468662898127,10.7657259817203,10.2001325506865,11.4072562564579,10.8988264923135,9.86624566200081,10.0621507906171,10.3904428663522,10.5210931726152,7.1538864939077,7.4857394977463
"SPARC",10.5992362450405,10.0376295653613,9.92657041609133,9.61920097105012,10.1748575053376,11.8335866909366,12.4488590580229,11.7786023535095,8.38875978837632,11.8372435095444,11.9722867410383,12.1539069690107,11.3857758459818,11.8838402968651,12.7437496991499,9.50135807273465,12.1157529709075,10.8610939506364,8.82766791850088,8.70971912641067
"NCL",10.2929922526577,10.3863743219201,10.4624335852459,9.75514329397463,9.92550303011475,10.2768972901299,9.69382667769332,10.3148664873163,10.1832079107963,10.0099973171687,10.2348304167836,9.62652774135575,10.1259275932817,9.78866382312465,9.51158529249809,10.2791459568267,9.57876044637191,10.1650015295782,9.20513364058672,9.16428017754868
"RPL22",10.1728830061939,9.520148756005,9.49610111437044,10.3983491917651,10.2500107445812,9.88210193553113,7.76668479247128,10.0818581538929,9.80627006916818,9.78495222587937,8.7671550981067,8.94665624114526,9.92308988053891,9.77010565391861,8.70054359894025,10.4109217261041,9.03483749862036,9.92463168016626,9.75211590133392,9.94762488626976
"PRDX1",10.5028687305776,9.7582531517583,10.4743486676302,10.3136551688469,9.44691379867886,9.98958310493909,7.99966653567914,8.32948488747835,9.83312223614851,9.65088664815092,10.7703641419881,7.18295670406106,9.31194104361979,11.4386897526885,7.92913048756956,10.1413745659955,8.98071289402178,9.84455829771146,10.6733077191839,10.8604518483402
"CTSD",7.02587133329217,9.35783915669615,9.34402755177015,6.78218861308196,10.2756509298104,10.8394150513826,10.8045242370112,10.418172994704,7.23193066158846,10.8973453922251,10.4272715041854,9.94297649536074,9.85631255007536,9.20994524815696,8.35176774430171,10.0010601695745,7.70091303512167,9.84858381132391,9.63638367727017,9.78407629006979
"HNRNPA2B1",11.1686961510825,10.7937460571042,10.6833039474345,9.65568535115476,9.99489476606469,9.77912469097824,9.96888091249503,10.4409257684088,10.6010443239613,9.76274902432535,10.4131778115614,10.326426685321,10.2687697426241,10.1467514899507,10.2115213900315,10.1420814627578,10.5685687492887,10.2918756695173,10.2837352478307,10.2617316824769
"TUBA1B",11.6604678332755,11.0666199561745,11.386452083902,10.7373038069287,11.3506245204838,10.8272531829859,9.94250302349719,11.068446156486,11.2889862846134,11.3404751525622,10.5559998457386,10.4186158080946,9.9731037028059,10.3860220854819,10.3465795982804,10.4926340831012,11.3375566199863,11.7585692405485,11.0860536027039,11.1209725755931
"RPL23",12.2450091432561,11.8472715885879,11.7384030154845,12.235891314866,11.6442353851556,11.2299585576567,11.1386305406629,11.5525363972049,11.665367029482,11.1203147963366,11.5607429183181,12.0476453795673,10.9530823925222,11.0444863127556,11.2579881665517,11.8179649623035,11.1355294541511,10.7179215064314,10.4144206379176,10.4296028637588
"COX7C",9.96614130268891,9.59588348562799,9.48588947626127,10.4025694217524,9.73634778830448,9.80810457207449,8.82383865012097,9.61354780204438,10.5757303117735,10.3795594101892,9.70065334928039,9.71983821497279,10.644404211932,9.80760078154029,9.33434995557137,10.1170769342104,9.46577689782023,9.24709486304695,8.65360680377522,8.85937844766353
"RPL36",11.3785788454511,10.9196682791404,10.8923529831182,11.4139168398201,10.4734624941253,10.4817128005416,9.57881325483003,10.2259819487784,10.7836433832754,9.96708185367289,9.314368613182,10.8558751397001,10.1709322845842,10.2567706022685,9.76655012540797,9.91796654786095,10.2869171218907,9.71758262034884,11.2472571479693,11.3344233711545
"RPL27",11.8977982578564,11.4356531869223,11.1264715798622,11.3399737836756,10.9243062603579,11.1668290707076,10.7366658946814,11.2675943888639,11.0919368446304,10.6044018828084,10.7531790947922,11.4128256412305,10.5582304571958,11.141675027001,10.3660941193681,11.0950552141916,10.9798653992124,10.4454226782535,7.75204764358523,7.71631559703239
"RAN",10.7580241091535,11.3817691606626,11.0775048102434,10.8550896145553,10.3699296197468,10.4456266392622,10.1434500217751,9.83571174176563,10.5430633549364,10.5091722030028,10.6387567617038,10.1134483343294,10.062001567109,9.68801793184214,9.83824399054127,10.0459251793486,9.9269650718425,10.5042657483075,-3.32192809488736,-2.76083339784237
"EIF5A",10.7783343636258,10.2152764092251,10.2157958443793,9.80045543999505,9.71494747741466,9.7808250547804,9.87461906959675,9.79656909415235,10.4187962208687,9.9330449722103,9.85415689436662,9.81763539935801,9.55303238365187,9.94203491364843,9.39233712779082,9.58908515692214,9.8878008542381,9.44759811258077,10.3620376156141,10.4298257099919
"LDHA",9.98485951442366,10.7576564165698,10.193419520839,9.89412574101777,10.4199703502796,11.582982717596,11.1371236804684,10.5378740260277,10.4913136210547,9.34595624029422,11.2605801209091,10.7201575652942,11.0071587822429,9.10391487968937,10.976183125654,10.9777906764156,11.4084927483133,9.98130965606365,11.1713290292985,11.2746479383842
"RPS15A",11.7272641163765,11.3408760436077,11.1917460412844,11.9801289244545,10.5527578472006,10.6876624287907,10.250076210842,10.6193230147422,10.880302326733,10.043028315598,10.4970315685739,10.9418094908283,10.7868801761264,10.9909835610084,10.1701930398502,11.3611574632401,10.5036603902411,10.2856920091662,11.1766440608218,11.5079620706084
"CD63",10.5062805477398,12.4457850613676,12.4459069739425,10.1054985325896,12.0199719275622,12.5774363017018,12.3973120919898,12.9216133738406,9.81208865655564,11.5893232064423,12.710601492507,13.1328714792195,12.7020918770297,12.5602874651084,11.4407304939852,10.1388018748869,10.1367961711133,11.9128577832491,9.67995474655741,9.85565485432416
"HNRNPA1",11.9706375296992,11.2598073131065,11.2831749286556,12.1262940512707,10.7446548747393,10.3239669247116,9.74568741165739,10.8273747819769,10.8459469824246,10.6876719802364,10.361696909707,10.4083581602989,11.0046677278186,11.0091343039087,9.77547367667086,11.1466740278112,10.6516261784567,10.3325073238283,9.54182558347179,9.47747123668906
"RPL35",11.7385812746739,11.7070634253696,11.3304159068834,11.4345241473117,10.6417718126404,11.1799683325387,10.649700788401,10.7965710255678,11.0642140021767,10.8129874363286,10.2577165632166,11.1410846100361,10.2254883710384,10.5235813729846,10.5412188765315,10.54521380171,10.8397080187412,10.7848281342457,10.054990192173,10.279337133127
"RPS6",12.5340986366596,11.254965978144,11.036576922247,12.4676647904586,10.7271347145087,10.8713094721651,9.79851252585639,10.5148299181279,10.7418220250193,11.074246971583,9.99290217101294,11.0111141019924,10.877648686262,10.6342514025259,10.6443996705602,11.0920537427285,11.0828138219685,10.5002747397553,10.6861210074738,10.8198891791496
"RPLP1",11.6899102081265,11.5840779013974,11.268560800763,11.3704089147896,11.0082463648012,10.9665603866198,10.4565104433636,11.2832989954268,11.2561108411996,11.4747378493037,10.2776630474362,11.2873538567584,11.313204251543,10.9257604113172,10.4642473670794,11.2721867117942,10.6727123599817,10.3268232934551,12.7971633072048,12.8584055719948
"SERF2",9.9385042697419,10.0916432891633,9.98750391276622,9.71599175796245,10.3195239968806,10.1138628054668,10.3097506980719,10.0364574781675,9.49017339672971,9.0426275234331,8.95458763025643,10.330693374642,9.55876780170107,9.78721963528028,10.2380549138621,10.1108991665443,10.0050637832247,9.87982633817419,9.10870851802044,9.23633967050897
"RPS2",12.9996488397632,12.4337829435793,12.2448388607874,13.3391839162311,11.847346652404,11.8161780127173,11.5054048220649,11.2858023167508,12.4369763629999,11.2146342574663,11.8187214581889,12.1960796088992,11.9140004519174,12.4905710098594,11.8679150670248,12.1934756703504,12.0503946401973,11.2745445072314,10.7810954219994,10.8348802814462
"RPS11",12.0165932270362,11.3240009916829,11.4611108713614,11.8489471851171,11.6642440237299,11.5057866149661,10.8961623138563,10.5502822752985,11.5912480658083,10.4186913278778,10.5961185758433,11.9191270658414,11.2918842469194,11.3850847250404,11.0160796486619,11.354847723604,11.3134798115079,11.0382683496306,10.8515578826457,11.0169741758851
"RPL11",12.4526320614646,12.2263564804418,11.900609737588,11.8290969583736,11.8037429315508,12.0580054507201,10.7593230999232,11.8412455952965,11.7067719704802,12.0039814475935,11.2632049389006,11.7601311094166,11.4125170585734,11.5105520119463,10.7623230217728,12.0626195199233,11.2315362381301,11.1986868242825,10.2847776802175,10.3245612826168
"RPS8",11.3181692482806,11.5146485228404,11.3089816854105,11.6233833376526,10.7897859353947,10.7324260373155,10.3604620363019,10.7839680014484,10.651072956437,10.7027404749372,10.4908718236206,11.5426506079754,10.7999739837784,10.7531269638154,10.4405087531552,11.1555101437474,10.5970956193645,10.4423438085169,10.8651299195501,11.0273242417479
"RPS27A",11.7630700855107,11.386153265197,11.340065849406,12.2578947203481,10.8307892041212,10.8272787521368,9.81999570102271,10.8501204209718,11.361721731962,11.4097199120181,10.6550368715611,10.9691786761103,10.9161445420446,10.9183064525165,10.6021804000569,10.8089707160196,10.778569192565,10.7217912373413,11.0663501938043,11.3161459552946
"RPL32",11.9932868009274,10.7664096947975,10.7789040341743,11.4932848984738,10.8419324329742,10.7208596764051,10.8618820510519,10.6395900524053,11.3727598091447,10.8362226936237,10.6369126976686,11.5568023390599,10.9755448140918,10.9051725091786,10.5538113949562,11.5625309903851,10.3292524397431,10.3124970529392,12.1866192469446,12.4038133412069
